LAT,LON
23.1808937818514,120.110952178931
23.1017975620529,120.113502109231
23.0928141457761,120.113459827822
23.0929215201619,120.114463853945
23.0850207234165,120.115952115466
23.0794326507521,120.127417061278
23.1284941399943,120.129550560078
23.1169972015497,120.130605144792
23.1582699067067,120.135644132089
23.1649191136886,120.138582906375
23.164083894359,120.146423915498
23.1470319453051,120.147305120015
23.0783232313762,120.147477938765
23.1214263949645,120.149427033399
23.1846483113698,120.149976607557
23.0436542501778,120.150259721761
22.9925450367565,120.150373604957
23.0663121256309,120.151960374433
23.1738766003789,120.152894993813
23.0606530174571,120.153129574884
22.9907640883526,120.156141573189
23.1332215817613,120.161508702154
23.1387522351202,120.163573419691
23.1628130085692,120.167057526563
22.9848818278247,120.171355062424
23.1922924914725,120.172298390065
22.9712064058211,120.172980681912
23.1836858824546,120.17537961149
23.1838964250993,120.178721157197
22.9114722893498,120.179712913312
22.9875493274543,120.182058799512
23.0743881826626,120.182266695334
22.9753336556538,120.183282720897
22.9492174619972,120.183846491179
22.9493088026318,120.184611528563
23.0733390787415,120.184946669265
23.1213072434233,120.187488152923
22.911878522567,120.190428973864
22.9170134032413,120.195350536054
23.121047106289,120.198136932021
23.0287486329992,120.19833627246
22.9942567093543,120.198861028583
22.9870933255053,120.199140050754
23.1275000044132,120.200534200847
23.0841830275284,120.200268291974
23.1386241420149,120.201189065141
22.8981997677369,120.202935230507
23.0446417396865,120.203175531326
23.0854253824686,120.203636030681
23.0970860432772,120.20413168935
22.8758201341556,120.208261693869
23.0748116741537,120.209327373846
22.8340631780097,120.209440732679
22.9156019730416,120.211754536189
22.903923150431,120.214030202432
23.0428026933559,120.217254923965
23.0023868177409,120.219538968188
22.9306964615716,120.22022603206
23.0566038733235,120.22027904269
23.1745471285731,120.221032208113
23.0198060930674,120.222011862449
23.0086669835444,120.222046209798
23.0702603960341,120.22257761728
22.9242000266759,120.22386617895
22.9249983509135,120.224205186027
23.1326534430144,120.225726569252
23.061703650024,120.226603046182
22.9256984664762,120.22766599715
23.1083846037632,120.227339664715
23.0651661371854,120.22738285295
22.9531513287339,120.229129460276
23.0252676786152,120.230802427348
23.1882216578984,120.231192386064
23.1888795979538,120.232033362075
23.1385885191674,120.23258783944
23.1312170334333,120.232676156567
23.03616005492,120.234368981813
23.0412193166938,120.23465344832
23.0614428177647,120.236893889416
23.0548013447256,120.236974096137
22.9020137547558,120.237134230601
22.939848052549,120.239555377607
23.0241203843246,120.241146770632
22.9579729383785,120.241548766722
22.9983917362721,120.241656115398
23.0522653113724,120.242255244413
22.8111247193557,120.242748095067
22.8372693080356,120.242899234032
22.924843728004,120.24360629215
23.1291259550775,120.24490921448
22.8421052386485,120.246413892581
22.9297641749103,120.246739115985
22.9196994230674,120.246974458933
23.044778267177,120.247456312609
22.8800600575306,120.248452569212
22.8359368070308,120.24922947285
22.780376006708,120.249146268237
22.9870183176615,120.249908057387
23.0182185890163,120.251867074681
22.9769273908734,120.252784445138
22.8379991095661,120.253680849113
22.7645481481723,120.254261336368
22.8051528255516,120.254837737216
22.8372053370987,120.256854085592
22.994844602581,120.258199406106
22.8306180319528,120.258440088447
