TIMESTAMP,MMSI,LAT,LON,TYPE
23-Oct-2023 17:55:06,419204,22.7656998,121.3466512,0
23-Oct-2023 17:56:45,470101,23.3134914,121.4575848,0
23-Oct-2023 17:55:32,470104,23.313856,121.4575244,0
23-Oct-2023 17:56:08,470105,23.3142058,121.4576442,0
23-Oct-2023 17:55:31,470107,23.3137954,121.4574118,0
23-Oct-2023 17:56:20,470111,23.3141838,121.4574598,0
23-Oct-2023 17:56:16,470115,23.3138192,121.4576466,0
23-Oct-2023 17:56:06,470116,23.3135496,121.457599,0
23-Oct-2023 17:56:05,470117,23.3138342,121.4576504,0
23-Oct-2023 17:55:46,480101,22.7925302,121.194557,0
23-Oct-2023 17:55:37,491801,23.1048264,121.5397774,0
23-Oct-2023 17:56:50,491802,23.1069028,121.5525326,0
23-Oct-2023 17:56:45,491804,23.1075522,121.5710908,0
23-Oct-2023 17:56:36,491805,23.1056728,121.5773498,0
23-Oct-2023 17:56:28,491806,23.1063308,121.557782,0
23-Oct-2023 17:56:26,491808,23.1055284,121.5773274,0
23-Oct-2023 17:54:33,516204,22.4678136,120.445512,0
23-Oct-2023 17:56:19,516216,22.4678096,120.4453288,0
23-Oct-2023 17:55:43,525302,22.7919396,121.1939684,0
23-Oct-2023 17:52:59,525307,22.7921354,121.193885,0
23-Oct-2023 17:55:44,561700,24.3002948,118.237313,0
23-Oct-2023 17:56:25,561788,24.3415718,118.4794346,0
23-Oct-2023 17:55:25,561789,24.2974854,118.4516094,0
23-Oct-2023 17:53:55,561790,24.306963,118.455644,0
23-Oct-2023 17:35:49,561882,24.331702,118.388627,0
23-Oct-2023 17:53:09,561894,24.3379244,118.3211306,0
23-Oct-2023 17:56:23,562859,24.3276392,118.3972894,0
23-Oct-2023 17:56:13,562861,24.323955,118.3935652,0
23-Oct-2023 17:56:01,563315,22.467614,120.4378404,0
23-Oct-2023 17:55:47,563317,22.4675658,120.4374244,0
23-Oct-2023 17:56:12,563321,22.4659972,120.4319346,0
23-Oct-2023 17:51:07,566873,24.345233,118.35212825,0
23-Oct-2023 17:56:07,572203,23.5814988,121.8039014,0
23-Oct-2023 17:54:21,572206,23.576147,121.8192396,0
23-Oct-2023 17:55:42,572209,23.5737604,121.8307214,0
23-Oct-2023 17:56:13,572210,23.5862592,121.788202,0
23-Oct-2023 17:56:09,578801,22.67282,121.234856,0
23-Oct-2023 17:54:37,578802,22.6649448,121.2468472,0
23-Oct-2023 17:53:29,580006,24.3057648,118.5513936,0
23-Oct-2023 17:52:33,580010,24.3161346,118.5601036,0
23-Oct-2023 17:56:01,580016,24.3573382,118.5960974,0
23-Oct-2023 17:53:35,580018,24.36640625,118.60279775,0
23-Oct-2023 17:56:43,580019,24.3730114,118.6067004,0
23-Oct-2023 17:54:43,580020,24.3792482,118.6108924,0
23-Oct-2023 17:53:01,580021,24.3434466,118.5852806,0
23-Oct-2023 17:52:04,580022,24.3511094,118.5920048,0
23-Oct-2023 17:56:45,607608,21.9587064,121.1835194,0
23-Oct-2023 17:57:25,607609,21.9593876,121.184723,0
23-Oct-2023 17:56:32,607613,21.9583918,121.1831886,0
23-Oct-2023 17:54:33,620102,23.8331966,121.878849,0
23-Oct-2023 17:55:57,620109,23.844023,121.8203668,0
23-Oct-2023 17:48:06,620110,23.831396,121.85478,0
23-Oct-2023 17:53:17,620111,23.8296296,121.8847032,0
23-Oct-2023 17:55:49,620756,24.9626652,119.2625842,0
23-Oct-2023 17:55:58,620767,24.2801758,118.500648,0
23-Oct-2023 17:54:41,620793,24.291268,118.5648892,0
23-Oct-2023 18:05:08,655845,22.392055,120.441013,0
23-Oct-2023 17:56:49,760003,24.37794,118.530699,0
23-Oct-2023 17:53:24,891100,24.3054495,118.33666025,0
23-Oct-2023 17:54:17,960001,24.3655106,118.5197662,0
23-Oct-2023 17:56:26,960004,24.3849588,118.5381624,0
23-Oct-2023 17:56:41,960005,24.371846,118.5252556,0
23-Oct-2023 17:56:51,960007,24.3901706,118.5430206,0
23-Oct-2023 17:56:57,960008,24.3952616,118.5493224,0
23-Oct-2023 17:55:55,960010,24.4018342,118.5560804,0
23-Oct-2023 17:56:52,960011,24.4065914,118.5612892,0
23-Oct-2023 17:56:44,960012,24.4123044,118.5676792,0
23-Oct-2023 17:57:08,960013,24.4180598,118.5726984,0
23-Oct-2023 17:56:26,960016,24.4306608,118.5832136,0
23-Oct-2023 17:56:05,960017,24.3592,118.513931,0
23-Oct-2023 17:54:03,960019,24.43864975,118.58897175,0
23-Oct-2023 17:50:20,960020,24.4439642,118.5949412,0
23-Oct-2023 17:56:08,1004752,24.6185792,121.9167862,0
23-Oct-2023 17:59:01,1005183,25.553857,121.74613425,0
23-Oct-2023 17:57:00,1005297,24.585608,121.8988346,0
23-Oct-2023 17:56:29,1005809,24.8677414,121.9345082,0
23-Oct-2023 17:56:51,1005873,25.529855,121.7326206,0
23-Oct-2023 17:56:53,1005963,22.4052586,120.2973156,0
23-Oct-2023 17:50:17,1103205,25.052535,119.293412,0
23-Oct-2023 17:57:27,1234594,25.007798,119.4891614,0
23-Oct-2023 17:55:09,1299919,24.3557912,118.5702938,0
23-Oct-2023 17:57:17,2000001,23.0225686,121.453848,0
23-Oct-2023 17:56:24,2000006,23.0225678,121.4365744,0
23-Oct-2023 17:56:40,2000007,23.0221182,121.4164546,0
23-Oct-2023 17:57:12,2002549,25.5463776,121.7541552,0
23-Oct-2023 17:56:56,2004752,24.6215164,121.9147256,0
23-Oct-2023 17:39:03,2005183,25.526148,121.740277,0
23-Oct-2023 17:56:59,2005297,24.5843644,121.896682,0
23-Oct-2023 17:57:08,2005809,24.8709232,121.9379338,0
23-Oct-2023 17:51:24,2005829,22.388915,120.268772,0
23-Oct-2023 17:56:28,2005873,25.5278428,121.7271172,0
23-Oct-2023 17:56:24,2005963,22.3938582,120.2955006,0
23-Oct-2023 18:05:19,2160006,24.551682,118.672582,0
23-Oct-2023 17:55:56,2180004,24.563318,118.6838522,0
23-Oct-2023 17:36:55,2180012,24.52576,118.648703,0
23-Oct-2023 17:56:03,2180013,24.518942,118.640475,0
23-Oct-2023 17:57:03,2180015,24.507997,118.628814,0
23-Oct-2023 17:52:37,2180016,24.5033078,118.6256544,0
23-Oct-2023 17:58:57,2180017,24.497943,118.619545,0
23-Oct-2023 18:04:33,2180019,24.486027,118.607467,0
23-Oct-2023 17:58:48,2180020,24.4810636666667,118.603992333333,0
23-Oct-2023 17:57:04,2860654,24.6696266,121.8738418,0
23-Oct-2023 17:56:25,3001146,23.0972948,121.3842426,0
23-Oct-2023 17:57:10,3002549,25.5452786,121.7471186,0
23-Oct-2023 17:57:24,3004752,24.627581,121.912784,0
23-Oct-2023 17:50:38,3005183,25.5454965,121.73915325,0
23-Oct-2023 17:56:17,3005297,24.5772546,121.8879256,0
23-Oct-2023 17:56:15,3005809,24.8737734,121.9448396,0
23-Oct-2023 17:57:01,3005873,25.5271002,121.7193648,0
23-Oct-2023 17:57:03,3005963,22.381921,120.2936138,0
23-Oct-2023 17:52:42,3160004,24.534468,118.7133824,0
23-Oct-2023 17:54:10,3160005,24.5278964,118.7069146,0
23-Oct-2023 17:42:25,3160006,24.522673,118.70296,0
23-Oct-2023 17:52:05,3160007,24.5137626666667,118.696374333333,0
23-Oct-2023 17:59:11,3160014,24.462809,118.658707,0
23-Oct-2023 17:54:21,3160018,24.4350035,118.6333625,0
23-Oct-2023 17:54:56,4001327,24.583958,121.8699608,0
23-Oct-2023 17:56:50,4002549,25.5444114,121.739772,0
23-Oct-2023 17:57:14,4004752,24.6336494,121.9106792,0
23-Oct-2023 17:56:08,4005183,25.5521986,121.7390334,0
23-Oct-2023 17:55:04,4005297,24.5708172,121.8892492,0
23-Oct-2023 17:56:40,4005809,24.8761152,121.952355,0
23-Oct-2023 17:50:52,4005829,22.382395,120.26706,0
23-Oct-2023 17:56:31,4005873,25.526951,121.7121384,0
23-Oct-2023 17:56:42,4005963,22.3707782,120.2929364,0
23-Oct-2023 17:59:02,4108801,25.05941775,119.39777675,0
23-Oct-2023 17:57:23,4165550,23.8640176,120.9108008,0
23-Oct-2023 17:39:27,4229003,24.271808,118.227087,0
23-Oct-2023 17:56:48,4244419,24.3649104,118.5326064,0
23-Oct-2023 17:55:38,4264269,24.3486344,118.5567828,0
23-Oct-2023 17:55:51,4264750,24.9866576,119.2874346,0
23-Oct-2023 17:52:54,4355507,24.3396754,118.6535974,0
23-Oct-2023 17:56:34,5001146,23.097001,121.3842902,0
23-Oct-2023 17:57:38,5005183,25.55305025,121.73222275,0
23-Oct-2023 17:56:37,5005809,24.8773232,121.960011,0
23-Oct-2023 17:56:17,5005829,22.3741482,120.2701144,0
23-Oct-2023 17:57:14,5005873,25.5267914,121.704307,0
23-Oct-2023 17:56:19,5005963,22.3594982,120.2928586,0
23-Oct-2023 17:40:09,5618900,24.29402,118.331327,0
23-Oct-2023 17:57:18,6002549,25.5436666,121.7316296,0
23-Oct-2023 17:56:32,6004752,24.6398172,121.9078934,0
23-Oct-2023 17:55:12,6005297,24.5657848,121.8896986,0
23-Oct-2023 17:57:09,6005809,24.8766596,121.9678316,0
23-Oct-2023 17:57:22,6005829,22.3644212,120.2693864,0
23-Oct-2023 17:56:07,6005873,25.5271208,121.6976742,0
23-Oct-2023 17:56:29,6005963,22.3484266,120.2927256,0
23-Oct-2023 17:51:42,6016902,24.044953,118.3274715,0
23-Oct-2023 17:56:09,6129607,25.069728,119.3730188,0
23-Oct-2023 17:54:01,6247945,25.067924,119.4085668,0
23-Oct-2023 17:53:20,6256948,24.280696,118.5673012,0
23-Oct-2023 17:53:59,6626801,22.466722,120.4404694,0
23-Oct-2023 17:52:58,6895274,24.3305422,118.3880308,0
23-Oct-2023 17:56:39,7002549,25.5438874,121.7230696,0
23-Oct-2023 17:56:38,7004752,24.6466942,121.9070662,0
23-Oct-2023 17:57:13,7005809,24.8707248,121.968825,0
23-Oct-2023 17:57:08,7005873,25.5277342,121.6904136,0
23-Oct-2023 17:56:34,7005963,22.3874018,120.291053,0
23-Oct-2023 17:57:10,8000004,24.550104,121.911598,0
23-Oct-2023 17:56:36,8002549,25.5433464,121.7142326,0
23-Oct-2023 17:55:46,8004752,24.652343,121.9041974,0
23-Oct-2023 17:56:03,8005809,24.8681788,121.961767,0
23-Oct-2023 17:56:28,8005829,22.3538592,120.266507,0
23-Oct-2023 17:55:55,8005873,25.5265854,121.6837936,0
23-Oct-2023 17:56:49,8311727,22.5451636,120.2150424,0
23-Oct-2023 18:06:59,8450005,24.330452,118.389455,0
23-Oct-2023 17:52:20,8450006,24.33116625,118.38799925,0
23-Oct-2023 17:56:25,8450010,24.330541,118.3882282,0
23-Oct-2023 18:05:07,8450012,24.330223,118.389077,0
23-Oct-2023 18:02:47,8955555,24.913749,119.2129865,0
23-Oct-2023 17:56:51,9001146,23.0972138,121.3840804,0
23-Oct-2023 17:57:02,9002549,25.5413946,121.706855,0
23-Oct-2023 17:56:47,9004752,24.657452,121.901794,0
23-Oct-2023 18:00:54,9005183,25.553847,121.739478,0
23-Oct-2023 17:56:46,9005809,24.8652868,121.955932,0
23-Oct-2023 17:56:34,9005873,25.527098,121.6749482,0
23-Oct-2023 17:56:56,9060015,24.4217862,118.5803362,0
23-Oct-2023 17:57:15,9103099,22.4672638,120.4435692,0
23-Oct-2023 17:56:47,9122449,22.5741896666667,120.300436,0
23-Oct-2023 17:56:58,10001146,23.0972836,121.384105,0
23-Oct-2023 17:55:07,10001398,24.9383522,119.2644178,0
23-Oct-2023 17:55:54,10004752,24.6641154,121.9004936,0
23-Oct-2023 17:52:49,10005183,25.5447612,121.7343222,0
23-Oct-2023 17:56:32,10005809,24.8629136,121.9506638,0
23-Oct-2023 17:56:31,10005873,25.5269636,121.6679332,0
23-Oct-2023 17:46:05,10108625,26.425793,120.487387,0
23-Oct-2023 17:56:30,10188001,24.341256,118.3976514,0
23-Oct-2023 17:41:46,10188002,24.333657,118.386097,0
23-Oct-2023 17:56:29,10188003,24.3428926,118.3938868,0
23-Oct-2023 17:54:49,10188005,24.33624975,118.386576,0
23-Oct-2023 17:55:01,10188006,24.3365388,118.3865794,0
23-Oct-2023 17:55:58,10188007,24.3392246,118.388592,0
23-Oct-2023 17:51:58,10188010,24.3355465,118.3865025,0
23-Oct-2023 17:56:25,10443305,25.065685,119.542832,0
23-Oct-2023 17:58:27,10621620,25.0693863333333,119.282107,0
23-Oct-2023 17:54:45,10623057,25.0404092,119.2516336,0
23-Oct-2023 17:52:22,10623114,25.04677575,119.258732,0
23-Oct-2023 17:50:00,10623183,25.124526,119.44388525,0
23-Oct-2023 17:57:36,10623295,24.28004,118.474755,0
23-Oct-2023 17:56:02,10623308,24.287287,118.4807786,0
23-Oct-2023 17:55:18,10625065,24.9379916,119.2862148,0
23-Oct-2023 17:56:03,10625085,25.0255066,119.3692946,0
23-Oct-2023 17:56:33,10625665,24.3050444,118.4933188,0
23-Oct-2023 17:54:18,10625697,24.3796172,118.5645826,0
23-Oct-2023 17:55:43,10625711,24.3517832,118.5199974,0
23-Oct-2023 17:56:38,10625726,24.3606718,118.5282774,0
23-Oct-2023 17:56:29,10625737,24.4003828,118.5649628,0
23-Oct-2023 17:54:41,10625756,24.3123764,118.5006334,0
23-Oct-2023 17:52:55,10625870,25.0910596,119.565609,0
23-Oct-2023 17:56:02,10625936,24.3777252,118.54392,0
23-Oct-2023 17:55:56,10625939,25.0075112,119.3267108,0
23-Oct-2023 17:55:41,10625948,24.3555858,118.523884,0
23-Oct-2023 17:56:14,10625952,24.9966158,119.296517,0
23-Oct-2023 17:54:52,10625964,25.0825112,119.4203442,0
23-Oct-2023 17:55:42,10625974,24.956612,119.2810294,0
23-Oct-2023 17:54:11,10625975,24.3721566,118.5564198,0
23-Oct-2023 17:54:45,10626208,24.385562,118.571232,0
23-Oct-2023 17:58:24,10626252,24.32683,118.5032415,0
23-Oct-2023 17:55:25,10626519,24.3606482,118.6722214,0
23-Oct-2023 17:50:00,10626525,24.323651,118.6379735,0
23-Oct-2023 17:57:03,10626574,25.021215,119.4324106,0
23-Oct-2023 17:55:43,10626590,24.37225825,118.6831315,0
23-Oct-2023 17:56:50,10626629,25.0431324,119.4630094,0
23-Oct-2023 17:55:24,10628261,25.0019708,119.3017588,0
23-Oct-2023 17:58:37,10628273,25.06378475,119.40286325,0
23-Oct-2023 17:52:37,10628275,25.0843744,119.5603082,0
23-Oct-2023 17:56:38,10665817,25.6232738,122.0048722,0
23-Oct-2023 17:55:49,10665850,25.6246948,122.0053146,0
23-Oct-2023 17:56:29,10665985,25.623573,122.0049734,0
23-Oct-2023 17:56:23,10674337,25.0751098,119.4741882,0
23-Oct-2023 17:56:22,10678002,26.2536936,120.599528,0
23-Oct-2023 17:50:16,10827018,25.06284,119.312007,0
23-Oct-2023 17:52:17,10827019,25.06173275,119.31117575,0
23-Oct-2023 17:51:31,10827020,25.0610776666667,119.308167,0
23-Oct-2023 17:44:58,10827039,24.319357,118.289038,0
23-Oct-2023 17:56:18,11001377,25.5245422,122.0741274,0
23-Oct-2023 17:57:07,11004125,24.8105612,121.968703,0
23-Oct-2023 17:56:46,11004752,24.6696202,121.899796,0
23-Oct-2023 17:55:46,11005003,24.62883,121.8971298,0
23-Oct-2023 18:07:16,11005183,25.552622,121.714067,0
23-Oct-2023 17:55:53,11005602,24.7737666,121.9518722,0
23-Oct-2023 17:54:53,11005641,22.928534,121.4135966,0
23-Oct-2023 17:56:24,11005809,24.8615482,121.9444524,0
23-Oct-2023 17:56:32,11011011,25.1946266,121.403768,0
23-Oct-2023 17:53:55,11011022,25.1990946,121.4069584,0
23-Oct-2023 17:57:04,11011033,25.2000988,121.4061058,0
23-Oct-2023 17:56:48,11011055,25.193061,121.3964546,0
23-Oct-2023 17:56:43,11011066,25.1993842,121.4047694,0
23-Oct-2023 17:56:33,11051660,25.5164752,122.0659712,0
23-Oct-2023 17:56:22,11063555,23.3467804,119.2215768,0
23-Oct-2023 17:56:41,11100667,24.8070348,122.0087862,0
23-Oct-2023 17:56:02,11110040,26.3706634,120.4918306,0
23-Oct-2023 17:56:45,11132666,24.9327426,122.185655,0
23-Oct-2023 17:38:42,11287612,25.050343,119.285055,0
23-Oct-2023 17:57:02,12003071,25.5188438,122.0755046,0
23-Oct-2023 17:57:21,12004125,24.8115036,121.9743956,0
23-Oct-2023 17:57:08,12004752,24.6752348,121.8986098,0
23-Oct-2023 17:56:00,12005003,24.6347606,121.8950718,0
23-Oct-2023 17:54:07,12005183,25.5458178,121.7313658,0
23-Oct-2023 17:59:32,12005829,22.356127,120.264585,0
23-Oct-2023 17:52:40,12005873,25.5268086,121.6671614,0
23-Oct-2023 17:55:55,12006253,24.7729532,121.8243736,0
23-Oct-2023 17:55:49,12006555,24.7928076,122.0789796,0
23-Oct-2023 17:56:18,12132667,24.9515476,122.2327882,0
23-Oct-2023 17:56:57,12301033,24.24185,118.529653,0
23-Oct-2023 17:56:20,12544269,24.33948,118.5078912,0
23-Oct-2023 17:57:38,13001146,23.0969694,121.3842476,0
23-Oct-2023 17:56:57,13004125,24.812441,121.9828802,0
23-Oct-2023 17:54:10,13005003,24.6834608,121.8791102,0
23-Oct-2023 17:56:39,13005070,24.6902134,121.8467226,0
23-Oct-2023 17:53:33,13005183,25.5485862,121.7359502,0
23-Oct-2023 17:56:52,13005602,24.7717804,121.9517436,0
23-Oct-2023 18:01:17,13005829,22.358992,120.264487,0
23-Oct-2023 17:52:49,13005873,25.5265128,121.667218,0
23-Oct-2023 17:56:48,13006555,24.7813204,122.0809274,0
23-Oct-2023 17:51:05,13567413,24.3102243333333,118.280352333333,0
23-Oct-2023 17:57:17,14002549,25.5417926,121.699883,0
23-Oct-2023 18:07:08,14003291,24.19517,120.417312,0
23-Oct-2023 17:56:41,14004125,24.8128656,121.9909448,0
23-Oct-2023 17:56:32,14004752,24.681417,121.8978118,0
23-Oct-2023 17:52:44,14005183,25.5524598,121.7416946,0
23-Oct-2023 17:55:08,14005641,22.9254232,121.428973,0
23-Oct-2023 17:52:51,14005873,25.52711,121.667249,0
23-Oct-2023 18:02:57,14006555,24.798169,122.084133,0
23-Oct-2023 17:54:48,14264269,25.1301724,119.4476688,0
23-Oct-2023 18:01:49,14537879,24.3180293333333,118.494869,0
23-Oct-2023 17:56:43,15002549,25.5419268,121.6926488,0
23-Oct-2023 17:56:04,15004125,24.813012,121.9985822,0
23-Oct-2023 17:56:23,15004752,24.688067,121.8956506,0
23-Oct-2023 17:56:19,15005070,24.6910052,121.8557366,0
23-Oct-2023 17:52:13,15005183,25.55235875,121.7422875,0
23-Oct-2023 17:56:24,15005602,24.762034,121.9511796,0
23-Oct-2023 17:57:15,15005829,22.3470196,120.2692932,0
23-Oct-2023 17:54:53,15005873,25.527061,121.667069,0
23-Oct-2023 17:57:10,15006253,24.764688,121.8242018,0
23-Oct-2023 17:56:11,15333987,25.01828,119.349588,0
23-Oct-2023 17:55:28,15651006,25.0170488,119.4959466,0
23-Oct-2023 17:56:58,15651008,25.0082662,119.4863206,0
23-Oct-2023 17:56:19,16002549,25.5420724,121.6874646,0
23-Oct-2023 17:56:34,16004125,24.8131786,122.0073928,0
23-Oct-2023 17:56:59,16004501,24.6203732,121.9095084,0
23-Oct-2023 17:55:43,16004502,24.6233778,121.906515,0
23-Oct-2023 17:56:18,16004503,24.6290788,121.90424,0
23-Oct-2023 17:56:48,16004504,24.6363226,121.9021542,0
23-Oct-2023 17:56:47,16004505,24.639688,121.8997874,0
23-Oct-2023 17:56:46,16004506,24.6446866,121.898199,0
23-Oct-2023 17:57:14,16004507,24.6499804,121.895516,0
23-Oct-2023 17:56:30,16004510,24.678649,121.887817,0
23-Oct-2023 17:56:18,16004512,24.6673242,121.8894472,0
23-Oct-2023 17:56:19,16004513,24.6725398,121.8887558,0
23-Oct-2023 17:55:25,16004752,24.6570636,121.9040002,0
23-Oct-2023 17:55:52,16005003,24.66322,121.8844768,0
23-Oct-2023 17:56:15,16005070,24.6986166,121.852246,0
23-Oct-2023 17:55:29,16005183,25.55317425,121.7384175,0
23-Oct-2023 17:56:12,16005602,24.7744968,121.9519084,0
23-Oct-2023 17:56:32,16040508,24.6557018,121.8936498,0
23-Oct-2023 17:54:28,16677708,24.349314,118.364606,0
23-Oct-2023 17:56:21,17001146,23.0972556,121.3841764,0
23-Oct-2023 17:56:40,17004125,24.813126,122.0157634,0
23-Oct-2023 17:56:28,17004752,24.6549332,121.9051266,0
23-Oct-2023 17:54:42,17005070,24.6968532,121.8495844,0
23-Oct-2023 17:53:23,17005602,24.7693246,121.9514544,0
23-Oct-2023 17:56:21,17006253,24.771237,121.8373882,0
23-Oct-2023 17:53:50,18002549,25.5420484,121.6838778,0
23-Oct-2023 17:56:47,18004125,24.812515,122.023909,0
23-Oct-2023 17:56:15,18005602,24.7736882,121.95209,0
23-Oct-2023 17:56:02,18006253,24.764348,121.8381822,0
23-Oct-2023 17:57:08,18305003,24.672088,121.8818492,0
23-Oct-2023 17:56:20,19002549,25.5422132,121.6831168,0
23-Oct-2023 17:57:03,19005003,24.6908904,121.8782356,0
23-Oct-2023 17:56:21,19660013,24.5227812,118.6560662,0
23-Oct-2023 18:01:09,19660014,24.5161685,118.6501965,0
23-Oct-2023 17:56:27,19703661,23.5639364,119.3120042,0
23-Oct-2023 17:57:00,19800068,23.5869694,119.3863442,0
23-Oct-2023 17:56:41,19901990,26.3814516,120.5678428,0
23-Oct-2023 17:56:08,20005602,24.774534,121.9520326,0
23-Oct-2023 17:56:47,20033311,25.0588742,119.442407,0
23-Oct-2023 17:56:15,20033313,25.0471126,119.4291056,0
23-Oct-2023 17:56:50,20033314,25.0422932,119.4247372,0
23-Oct-2023 17:56:55,20033315,25.0364608,119.4164754,0
23-Oct-2023 17:55:50,20033316,25.0310082,119.4095736,0
23-Oct-2023 17:57:09,20033317,25.025355,119.4035212,0
23-Oct-2023 17:51:31,20232436,25.097118,119.491807,0
23-Oct-2023 17:55:53,20662222,24.2881036,120.5068426,0
23-Oct-2023 17:55:16,20662444,24.288525,120.5071372,0
23-Oct-2023 17:56:33,20662666,25.1834108,121.4115362,0
23-Oct-2023 17:56:14,20687655,25.0116874,119.4763572,0
23-Oct-2023 17:56:48,20888001,25.0242564,119.3278294,0
23-Oct-2023 17:54:05,20893505,24.3276554,118.3088492,0
23-Oct-2023 17:52:42,20893507,24.3227206,118.3046108,0
23-Oct-2023 17:56:37,21003336,25.079814,119.466029,0
23-Oct-2023 17:55:02,21003339,25.0681964,119.4515974,0
23-Oct-2023 17:56:27,21033309,25.0693636,119.4531718,0
23-Oct-2023 17:56:00,21033310,25.06735,119.44911,0
23-Oct-2023 17:56:34,21033312,25.0534216,119.4363244,0
23-Oct-2023 17:56:54,21033318,25.02224,119.3999922,0
23-Oct-2023 17:56:04,21600333,25.0760832,119.464042,0
23-Oct-2023 17:54:47,22003333,25.0946912,119.4777174,0
23-Oct-2023 17:56:57,22200671,24.809953,121.973945,0
23-Oct-2023 17:55:31,22300333,25.0973766,119.4793522,0
23-Oct-2023 17:55:19,22400333,25.0920516,119.4760276,0
23-Oct-2023 17:41:06,22552823,26.712405,120.526932,0
23-Oct-2023 17:56:27,22586827,26.6757116,120.5139624,0
23-Oct-2023 17:48:53,22586828,26.659083,120.5143075,0
23-Oct-2023 17:54:04,22586830,26.6657352,120.5144454,0
23-Oct-2023 18:05:01,22680012,26.61969,120.550538,0
23-Oct-2023 17:48:20,22890022,26.6221585,120.48794025,0
23-Oct-2023 17:49:14,22890024,26.6221193333333,120.481027,0
23-Oct-2023 18:03:39,22970011,24.31759,120.3796,0
23-Oct-2023 17:56:35,23255283,26.682569,120.5275194,0
23-Oct-2023 17:48:45,23255285,26.696443,120.526845,0
23-Oct-2023 17:55:51,23255287,26.7159818,120.5270218,0
23-Oct-2023 17:56:27,23258683,26.6900488,120.5135364,0
23-Oct-2023 17:52:34,23258685,26.712038,120.51957,0
23-Oct-2023 17:37:02,23258687,26.668973,120.513663,0
23-Oct-2023 17:49:59,23258688,26.72102,120.513708,0
23-Oct-2023 17:56:13,23328803,26.6321596,120.5109924,0
23-Oct-2023 17:55:35,23328814,26.6412302,120.4980992,0
23-Oct-2023 17:50:07,23328815,26.731345,120.51064,0
23-Oct-2023 17:53:35,23328819,26.6351504,120.5049828,0
23-Oct-2023 17:56:11,23552828,26.6624708,120.5277226,0
23-Oct-2023 17:41:32,23562602,26.654163,120.48849,0
23-Oct-2023 17:56:55,26000003,24.5824458,121.86897,0
23-Oct-2023 17:56:57,26000004,24.585735,121.8700532,0
23-Oct-2023 17:57:17,26000005,24.5823814,121.86903,0
23-Oct-2023 17:57:35,26000006,24.5823908,121.8689848,0
23-Oct-2023 17:57:32,26564322,24.92600125,119.2256915,0
23-Oct-2023 17:47:34,26883262,24.0583825,118.3397035,0
23-Oct-2023 17:57:04,27025853,24.8045964,121.8464686,0
23-Oct-2023 17:56:42,32025853,24.8005234,121.8597598,0
23-Oct-2023 17:49:52,32172030,26.32144525,120.87192275,0
